"transition","site","Longitude","Latitude","long.scaled","long.center","season","pr"
"1988-1989","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",306.65
"1988-1989","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",189.94
"1988-1989","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",512.74
"1988-1989","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",532.04
"1988-1989","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",247.8
"1988-1989","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",785.54
"1988-1989","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",334.74
"1988-1989","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",236.55
"1988-1989","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",279.46
"1988-1989","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",378.05
"1988-1989","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",264.51
"1988-1989","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",260.24
"1989-1990","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",363.37
"1989-1990","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",209.81
"1989-1990","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",670.62
"1989-1990","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",610.13
"1989-1990","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",373.61
"1989-1990","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",610.18
"1989-1990","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",100.19
"1989-1990","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",403.72
"1989-1990","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",541.22
"1989-1990","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",846.07
"1989-1990","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",153.85
"1989-1990","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",476.05
"1989-1990","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",331.42
"1989-1990","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",173.05
"1989-1990","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",570.23
"1989-1990","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",307.62
"1989-1990","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",61.78
"1989-1990","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",282.9
"1989-1990","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",551.67
"1989-1990","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",928.13
"1989-1990","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",381.48
"1989-1990","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",757.44
"1989-1990","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",362.02
"1989-1990","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",447.6
"1989-1990","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",470.42
"1989-1990","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",654.48
"1989-1990","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",394.57
"1989-1990","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",278.25
"1990-1991","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",234.32
"1990-1991","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",160.72
"1990-1991","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",244.17
"1990-1991","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",346.84
"1990-1991","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",226.47
"1990-1991","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",879.83
"1990-1991","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",273.02
"1990-1991","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",291.23
"1990-1991","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",193.5
"1990-1991","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",638.66
"1990-1991","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",187.26
"1990-1991","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",787.63
"1990-1991","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",176.44
"1990-1991","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",166.77
"1990-1991","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",217.15
"1990-1991","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",283.42
"1990-1991","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",435.19
"1990-1991","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",243.69
"1990-1991","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",357.85
"1990-1991","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",503.32
"1990-1991","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",269.67
"1990-1991","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",976.68
"1990-1991","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",270.79
"1990-1991","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",356.62
"1990-1991","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",242.9
"1990-1991","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",352.41
"1990-1991","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",161.97
"1990-1991","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",207.8
"1991-1992","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",299.09
"1991-1992","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",313.45
"1991-1992","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",393.61
"1991-1992","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",518.23
"1991-1992","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",458.58
"1991-1992","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",1237.54
"1991-1992","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",304.25
"1991-1992","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",526.72
"1991-1992","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",336.64
"1991-1992","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",916.07
"1991-1992","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",286.36
"1991-1992","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",1094.92
"1991-1992","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",365.59
"1991-1992","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",375.24
"1991-1992","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",247.45
"1991-1992","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",431.28
"1991-1992","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",287.37
"1991-1992","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",420.06
"1991-1992","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",278.23
"1991-1992","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",606.89
"1991-1992","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",450.09
"1991-1992","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",1022.64
"1991-1992","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",546.56
"1991-1992","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",510.35
"1991-1992","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",411.56
"1991-1992","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",597.14
"1991-1992","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",206.38
"1991-1992","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",322.89
"1992-1993","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",337.26
"1992-1993","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",182.58
"1992-1993","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",442.33
"1992-1993","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",743.61
"1992-1993","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",336.61
"1992-1993","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",1025.7
"1992-1993","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",182.28
"1992-1993","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",322.1
"1992-1993","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",317.78
"1992-1993","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",638.94
"1992-1993","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",263.2
"1992-1993","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",667.84
"1992-1993","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",240.55
"1992-1993","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",207.85
"1992-1993","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",375.36
"1992-1993","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",688.81
"1992-1993","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",171.49
"1992-1993","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",186.11
"1992-1993","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",788.16
"1992-1993","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",988.97
"1992-1993","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",284.19
"1992-1993","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",1020.39
"1992-1993","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",352.73
"1992-1993","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",604.35
"1992-1993","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",340.39
"1992-1993","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",580.77
"1992-1993","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",270.12
"1992-1993","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",429.73
"1993-1994","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",331.81
"1993-1994","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",202.94
"1993-1994","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",372.53
"1993-1994","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",448.14
"1993-1994","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",346.4
"1993-1994","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",679.87
"1993-1994","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",194.28
"1993-1994","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",248.45
"1993-1994","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",241.65
"1993-1994","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",621.33
"1993-1994","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",117.29
"1993-1994","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",444.61
"1993-1994","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",179.57
"1993-1994","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",272.01
"1993-1994","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",370.23
"1993-1994","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",269.5
"1993-1994","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",218.38
"1993-1994","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",140.51
"1993-1994","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",828.87
"1993-1994","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",694.47
"1993-1994","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",349.32
"1993-1994","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",800.54
"1993-1994","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",224.42
"1993-1994","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",400.3
"1993-1994","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",220.87
"1993-1994","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",402.77
"1993-1994","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",237.72
"1993-1994","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",260.52
"1994-1995","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",278.21
"1994-1995","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",236.42
"1994-1995","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",210.53
"1994-1995","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",563.92
"1994-1995","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",290.97
"1994-1995","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",953.42
"1994-1995","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",217.46
"1994-1995","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",383.09
"1994-1995","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",435.58
"1994-1995","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",1041.99
"1994-1995","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",213.06
"1994-1995","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",879.34
"1994-1995","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",112.72
"1994-1995","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",176.64
"1994-1995","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",270.79
"1994-1995","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",577.5
"1994-1995","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",79.93
"1994-1995","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",354.33
"1994-1995","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",392.3
"1994-1995","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",963.58
"1994-1995","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",364.03
"1994-1995","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",1269.41
"1994-1995","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",172.23
"1994-1995","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",522.17
"1994-1995","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",180.36
"1994-1995","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",618.48
"1994-1995","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",199.58
"1994-1995","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",383.79
"1995-1996","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",292.02
"1995-1996","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",82.18
"1995-1996","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",576.07
"1995-1996","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",168.4
"1995-1996","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",326.1
"1995-1996","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",353.3
"1995-1996","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",203.25
"1995-1996","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",153.01
"1995-1996","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",275.51
"1995-1996","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",252.12
"1995-1996","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",246.4
"1995-1996","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",245.57
"1995-1996","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",326
"1995-1996","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",133.61
"1995-1996","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",509.77
"1995-1996","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",204.92
"1995-1996","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",106.77
"1995-1996","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",206.85
"1995-1996","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",482.03
"1995-1996","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",426.87
"1995-1996","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",466.16
"1995-1996","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",401.01
"1995-1996","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",665.61
"1995-1996","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",149.62
"1995-1996","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",411.52
"1995-1996","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",199.58
"1995-1996","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",326
"1995-1996","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",127.33
"1996-1997","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",435.38
"1996-1997","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",308.13
"1996-1997","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",488.62
"1996-1997","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",492.98
"1996-1997","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",514.49
"1996-1997","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",952.38
"1996-1997","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",266.27
"1996-1997","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",521.1
"1996-1997","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",324.07
"1996-1997","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",856.55
"1996-1997","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",402.31
"1996-1997","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",640.27
"1996-1997","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",263.3
"1996-1997","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",292.19
"1996-1997","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",450.32
"1996-1997","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",450.93
"1996-1997","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",283.34
"1996-1997","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",390.43
"1996-1997","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",536.48
"1996-1997","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",653.78
"1996-1997","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",515.3
"1996-1997","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",801.82
"1996-1997","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",340.15
"1996-1997","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",449.18
"1996-1997","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",376.95
"1996-1997","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",522
"1996-1997","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",562.5
"1996-1997","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",366.94
"1997-1998","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",312.87
"1997-1998","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",263.57
"1997-1998","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",378.37
"1997-1998","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",517.33
"1997-1998","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",419.56
"1997-1998","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",774.14
"1997-1998","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",169.73
"1997-1998","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",199.97
"1997-1998","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",233.6
"1997-1998","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",717.39
"1997-1998","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",257.27
"1997-1998","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",463.59
"1997-1998","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",231.5
"1997-1998","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",191.12
"1997-1998","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",521.81
"1997-1998","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",429.42
"1997-1998","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",138.26
"1997-1998","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",154.53
"1997-1998","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",535.26
"1997-1998","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",679.07
"1997-1998","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",321.33
"1997-1998","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",652.79
"1997-1998","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",341.41
"1997-1998","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",389.12
"1997-1998","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",183.84
"1997-1998","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",518.92
"1997-1998","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",292.79
"1997-1998","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",403.05
"1998-1999","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",96.86
"1998-1999","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",559.31
"1998-1999","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",106.74
"1998-1999","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",615.2
"1998-1999","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",477.35
"1998-1999","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",940.34
"1998-1999","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",268.58
"1998-1999","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",271.94
"1998-1999","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",99.54
"1998-1999","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",683.73
"1998-1999","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",231.5
"1998-1999","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",663.93
"1998-1999","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",134.32
"1998-1999","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",339.74
"1998-1999","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",242.71
"1998-1999","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",756.84
"1998-1999","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",244.28
"1998-1999","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",268.44
"1998-1999","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",555.14
"1998-1999","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",1013.76
